context_id	word	gold_sense_id	predict_sense_id	positions	context
class.n.5	class	class.n.7		263-268	From now on , the two countries would explore and utilize the advantageous conditions of the two countries more fully , act according to rules of economy , guarantee that bilateral benefits , continuously enrich the shape of cooperation and improve the level and class of the trade of the two countries .
class.n.6	class	class.n.6		158-163	Yongkang Zhou pointed out in the meeting's working report that at present the exploratory development of land - based oil has encountered a series of world - class problems , investment costs are increasing daily , and the tasks of enterprise reform and industrial restructuring are formidable .
class.n.7	class	class.n.6		117-122	He said , China's Customs was an important department for external communications , and should be aligned with world class advanced Customs systems to meet the needs of the development of socialist market economy .
class.n.8	class	class.n.4		35-40	During the early days , a 5000 ton class container dock had already been built in Jiujiang port in the north of Jiangxi .
class.n.9	class	class.n.5		124-129	This was pointed out today by Tianjin's vice-Mayor , Disheng Ye , when he made a thematic investment report for the '97 MBA class international on - site observation group of the US New York University Stone Business Administration Institute .
class.n.10	class	class.n.5		94-99	The 62 people of the US New York University Stone Business Administration Institute's '97 MBA class international on - site observation group , came from various big corporations , companies , financial groups , and banks respectively .
class.n.11	class	class.n.7		142-147	When selecting locations in Lujiazui , some foreign financial institutions do not mind the real estate prices , but focus more on whether the class of the building is compatible with the standing of the company .
class.n.12	class	class.n.1		109-114	Director of the Wenbu Administration Bureau , Jiayangduoji said , Ci Suo and his family belong to the middle class living standard among the Wenbu herdsmen .
class.n.13	class	class.n.4		299-304	The technology of using nitrogen as a protecting gas to stretch monocrystalline silicon , which won the national important invention award , has been transformed by the Semiconductor Factory of Zhejiang University in this zone into an outstanding one among domestic and foreign products of the same class .
class.n.14	class	class.n.4		78-83	In recent years , the development zone built several berths at the 10,000 ton class , 20,000 ton class , 30,000 ton class and 50,000 ton class on the base of its original two 3000 ton class berths .
class.n.15	class	class.n.4		78-83	In recent years , the development zone built several berths at the 10,000 ton class , 20,000 ton class , 30,000 ton class and 50,000 ton class on the base of its original two 3000 ton class berths .
class.n.16	class	class.n.4		78-83	In recent years , the development zone built several berths at the 10,000 ton class , 20,000 ton class , 30,000 ton class and 50,000 ton class on the base of its original two 3000 ton class berths .
class.n.17	class	class.n.4		78-83	In recent years , the development zone built several berths at the 10,000 ton class , 20,000 ton class , 30,000 ton class and 50,000 ton class on the base of its original two 3000 ton class berths .
class.n.18	class	class.n.4		78-83	In recent years , the development zone built several berths at the 10,000 ton class , 20,000 ton class , 30,000 ton class and 50,000 ton class on the base of its original two 3000 ton class berths .
class.n.19	class	class.n.4		24-29	Scientists call the new class of genes tumor - suppressors , or simply anti-cancer genes .
class.n.20	class	class.n.1		113-118	`` When we started the program six years ago , the use of Filipino was deemed unwise by the predominantly middle class , '' says Lydia Brown , the program's creator .
class.n.21	class	class.n.1		37-42	`` For the middle and upper - middle class -LCB- Filipino -RCB- is declasse , '' says Bien Lumbera , a Philippine - studies professor at Quezon City's University of the Philippines .
class.n.22	class	class.n.1		77-82	It is entrenched in the country's colonial bonds to the U.S. , in Philippine class structure , in the regional loyalties of its people and in its island geography .
class.n.23	class	class.n.6		132-137	Japan has climbed up from the ashes of World War II and a gross national product of about $ 800 per capita to reach the heavyweight class among industrialized nations .
class.n.24	class	class.n.1		127-132	The standard of living has increased steadily over the past 40 years ; more than 90 % of the people consider themselves middle class .
class.n.25	class	class.n.3		75-80	When I asked American Airlines for its side of the story for use in my MBA class , where I teach business ethics , it did not respond .
class.n.26	class	class.n.4		12-19	`` Only two classes of minds would think of this -- very weak human players , and computers , '' said Edmar Mednis , the expert commentator for the match , which was attended by hundreds of chess fans .
class.n.27	class	class.n.2		72-79	Decades of educational research tell us unequivocally that even smaller classes have zero effect on the academic performance of the pupils -- though they may sometimes be desirable for other reasons .
class.n.28	class	class.n.4		99-106	Federal Home Loan Mortgage Corp. -- $ 250 million of Remic mortgage securities being offered in 11 classes by Morgan Stanley .
class.n.29	class	class.n.4		104-111	Federal National Mortgage Association -- $ 500 million of Remic mortgage securities being offered in 10 classes by Merrill Lynch Capital Markets .
class.n.30	class	class.n.4		98-105	Separately , a $ 400 million issue of Fannie Mae Remic mortgage securities is being offered in 15 classes by Bear , Stearns & Co .
class.n.31	class	class.n.4		95-102	Finally , a $ 300 million issue of Fannie Mae Remic mortgage securities is being offered in 12 classes by Smith Barney , Harris Upham & Co .
class.n.32	class	class.n.3		75-82	She and some friends are considering offering earthquake victims free yoga classes and `` aroma therapy '' -- massages with scented oils .
class.n.33	class	class.n.1		78-83	In making Malcolm and Nora such wonderfully representative specimens of their class and generation , Ms. Zeidner has somewhat neglected the task of making them distinctively individual characters .
class.n.34	class	class.n.1		36-43	In any case , the foundering middle classes are n't the only ones in trouble -- or whose troubles provide material for fiction .
class.n.35	class	class.n.3		27-34	Many Law School Grads Find Classes Never End
class.n.36	class	class.n.3		94-99	RECENT LAW school graduates are starting jobs with law firms this fall -- and heading back to class .
class.n.37	class	class.n.3		200-207	But these days , large firms hire as many as 30 new associates a year , and it's impossible to personally train everyone , says Joel Henning of Hildebrandt Inc. , a consulting firm that runs training classes .
class.n.38	class	class.n.5		164-169	Since the `` yield '' from this top slice of applicants is relatively low , boosting admits from 40 % to 50 % will boost registrants from about 31 % to 38 % of the class .
class.n.39	class	class.n.5		162-167	The plan creates a new category of students from `` socioeconomically disadvantaged backgrounds , '' a concept not yet defined , and gives them about 10 % of the class .
class.n.40	class	class.n.6		35-40	And centenarians fly free in first class .
class.n.41	class	class.n.1		96-101	The goal was to learn about one of today's fastest - growing income groups , the upper - middle class .
class.n.42	class	class.n.4		57-64	$ 500 million of Remic mortgage securities offered in 13 classes by Prudential - Bache Securities Inc .
class.n.43	class	class.n.4		6-13	Among classes for which details were available , yields ranged from 8.78 % , or 75 basis points over two - year Treasury securities , to 10.05 % , or 200 basis points over 10 - year Treasurys .
class.n.44	class	class.n.4		127-134	The principal - only securities will be repackaged by BT Securities into a Freddie Mac Remic , Series 103 , that will have six classes .
class.n.45	class	class.n.1		54-61	It should also encourage service -- preferably by all classes and all ages .
class.n.46	class	class.n.1		27-34	People of all ages and all classes should be encouraged to serve , but there are many ways for middle - class kids , and their elders , to serve at little public cost .
class.n.47	class	class.n.3		20-27	The course includes classes on political broadcasting , international broadcasting information / propaganda strategies , and digital television broadcast development , as well as visits to the Central Broadcasting Corporation , Taiwan Television Corporation , Eastern TV , and other media outlets .
class.n.48	class	class.n.4		112-117	With a throw of 57.28 meters , Chiang shattered the world record for the javelin in the F12 visually - impaired class .
class.n.49	class	class.n.4		32-37	In the wheelchair men's doubles class 5 event , Chou Chang-sheng and Lin Yen-hung took the silver , while Chou won another silver in the men's singles .
class.n.50	class	class.n.4		10-15	The men's class 9 team for persons with non-leg-related disabilities and the women's wheelchair team of combined classes 4 and 5 took bronzes in team events , while Li Ching-chung -LRB- men's judo class 1 -RRB- and Lu Li-hua -LRB- women's powerlifting class 1 -RRB- garnered individual bronzes .
class.n.51	class	class.n.4		10-15	The men's class 9 team for persons with non-leg-related disabilities and the women's wheelchair team of combined classes 4 and 5 took bronzes in team events , while Li Ching-chung -LRB- men's judo class 1 -RRB- and Lu Li-hua -LRB- women's powerlifting class 1 -RRB- garnered individual bronzes .
class.n.52	class	class.n.4		10-15	The men's class 9 team for persons with non-leg-related disabilities and the women's wheelchair team of combined classes 4 and 5 took bronzes in team events , while Li Ching-chung -LRB- men's judo class 1 -RRB- and Lu Li-hua -LRB- women's powerlifting class 1 -RRB- garnered individual bronzes .
class.n.53	class	class.n.4		10-15	The men's class 9 team for persons with non-leg-related disabilities and the women's wheelchair team of combined classes 4 and 5 took bronzes in team events , while Li Ching-chung -LRB- men's judo class 1 -RRB- and Lu Li-hua -LRB- women's powerlifting class 1 -RRB- garnered individual bronzes .
class.n.54	class	class.n.1		79-84	The prospect of emigrating to Shang-hai has caught the imagination of middle - class Taiwanese in recent years , and waves of business persons have been pouring into Shanghai since the early 1990s .
class.n.55	class	class.n.3		73-80	The school will begin admitting students this coming September and start classes in October .
class.n.56	class	class.n.3		54-61	The decision about whether to open senior high school classes will be made later depending on demand .
class.n.57	class	class.n.3		27-34	The big difference is that classes are taught in both Chinese and English because the Taiwanese parents are very interested in seeing that their children learn English well .
class.n.58	class	class.n.3		40-47	Little Oxford elementary school teaches classes in both Chinese and English , which is just what the Taiwanese expatriates want for their children .
class.n.59	class	class.n.1		169-174	"Neighboring places heavily influenced by "" Asian values , "" such as Japan , Korea and Hong Kong , have a strong sense of how important it is to belong to "" the educated class , "" just as we do here ."
class.n.60	class	class.n.3		149-156	At an age when most kids in the West are still playing every day , our children have already started shuttling about among supplementary schools for classes in English , computers , abacus and art .
class.n.61	class	class.n.3		13-20	Experimental classes giving pupils the chance for self-motivated study are now being offered in some schools in Taiwan , and the results show that these children are happier and more positive .
class.n.62	class	class.n.3		64-71	Besides these activities , TCAC also offers regularly scheduled classes for both children and adults .
class.n.63	class	class.n.3		28-33	Current offerings include a class on environmental preservation for children , while for both children and adults there are classes on calligraphy , traditional Hakka folk songs , and local history .
class.n.64	class	class.n.3		28-33	Current offerings include a class on environmental preservation for children , while for both children and adults there are classes on calligraphy , traditional Hakka folk songs , and local history .
class.n.65	class	class.n.2		33-38	The youngest participants in the class are just seven or eight , while the oldest range on up to 70 or 80 .
class.n.66	class	class.n.3		7-12	In the class on local history , the participants themselves do all the talking .
class.n.67	class	class.n.3		18-23	Outgrowths of the class include the river preservation campaign and a guidebook for tourists interested in learning about environmental issues and local history .
class.n.68	class	class.n.3		44-51	"And with so many different and fun aerobics classes , exercise is n't hard labor anymore , "" he says ."
class.n.69	class	class.n.3		101-108	But Asians prefer group activities , and as a result California is putting more emphasis on aerobics classes , with classes every hour all day , so that members can join in any time .
class.n.70	class	class.n.3		101-108	But Asians prefer group activities , and as a result California is putting more emphasis on aerobics classes , with classes every hour all day , so that members can join in any time .
class.n.71	class	class.n.3		31-38	As their names suggest , these classes modify traditional aerobic dance by adding martial arts moves , step platforms , Latin rhythms , dumbbells , and other props , thereby placing the focus of the workout on different muscle groups .
class.n.72	class	class.n.3		48-55	In addition , aerobics centers commonly provide classes in Asian health techniques like yoga , tai-chi , and qigong .
class.n.73	class	class.n.4		121-126	""" It's not that I 'm especially fond of music or culture , "" says Yeh , who studied engineering in the last Japanese-era class of what became the National Taipei Institute of Technology ."
class.n.74	class	class.n.3		46-53	The two became firm friends and began to take classes under Li Chung-sheng , the doyen of modern art in Taiwan .
class.n.75	class	class.n.3		113-118	"For example , she notes , recently the MOFA , through its "" virtual diplomacy institute , "" has begun offering a class in "" diplomacy of the whole people "" that provides training to legislative assistants , political party staff , and employees of nongovernmental organizations ."
class.n.76	class	class.n.3		56-61	The sight of professionals in suits and ties rushing to class at dusk contrasts greatly from the typical jeans and casual attire of fresh-faced undergrads .
class.n.77	class	class.n.3		167-174	Lee relates that as a youth he studied because he was forced to , but now his motivations for learning are far greater - so great in fact that he registered for three classes at the start of the semester , a decision he has come to regret for lack of time .
class.n.78	class	class.n.3		45-52	First , working during the day and attending classes at night is often a war of energy and will .
class.n.79	class	class.n.3		85-90	Meanwhile , some become highway speeders , rushing from Taoyuan or Hsinchu to attend class .
class.n.80	class	class.n.3		66-71	She divides her schedule into three - month cycles , and with one class on Thursday afternoons , her company does its best to accommodate her by not holding meetings that involve her on that day of the week .
class.n.81	class	class.n.3		140-145	Still , sometimes nothing can be done , such as the time that she had a meeting in Hong Kong early one Friday morning , forcing her to miss class on Thursday while she flew to Hong Kong .
class.n.82	class	class.n.3		46-51	She had to fly quickly back to Taipei to make class on Saturday afternoon .
class.n.83	class	class.n.3		122-127	Despite often staying up until 2:00 or 3:00 AM to study or write reports , Lee likes mingling in the executive management class with a diverse group of students from different fields , and feels that the new ideas the professors feed them help keep her brain supple .
class.n.84	class	class.n.3		19-26	Even if she has no classes to attend , leaving the office at 8:00 PM is no different from the perspective of her family life than the extra hour she spends attending classes until 9:00 PM .
class.n.85	class	class.n.3		19-26	Even if she has no classes to attend , leaving the office at 8:00 PM is no different from the perspective of her family life than the extra hour she spends attending classes until 9:00 PM .
class.n.86	class	class.n.3		160-167	Students who have been away from the classroom for well over a decade can not be expected to remember all the formulas they learned in statistics and economics classes way back when .
class.n.87	class	class.n.3		11-18	Nor should classes turn into solo performances by the professor .
class.n.88	class	class.n.3		51-56	Instead , grades are based on homework results and class participation .
class.n.89	class	class.n.3		23-28	Tang's risk management class is discussing how to identify risks .
class.n.90	class	class.n.3		57-62	Wu tells his professors that unless they perform well in class , the EMBA can not develop further , as universities are founded upon academic research .
class.n.91	class	class.n.1		38-43	"This "" passport , "" with its middle - class and decidedly Western sensibility , is just one example of how Taipei differs from other places in Taiwan ."
class.n.92	class	class.n.3		29-34	Why do n't you try a weekend class ?
class.n.93	class	class.n.2		17-22	After this , the class plays ' Teacher Says . '
class.n.94	class	class.n.2		38-43	In today's English lesson , a grade 4 class at Jen Ai Primary School is starting sentences with ' I can . '
class.n.95	class	class.n.2		48-53	The teacher explains the basic pattern then the class begins a game of charades .
class.n.96	class	class.n.2		44-49	Children mime movements at the front of the class : swimming , dancing , jumping , running etc , and their classmates have to use English to describe what they 're doing .
class.n.97	class	class.n.3		68-75	Four years earlier his daughter , now in grade 3 , attended English classes at a well known private kindergarten in Neihu .
class.n.98	class	class.n.3		132-139	Two years ago , realizing that the local parents had to work in the daytime , the school began holding supplementary after - school classes offering English lessons every Wednesday afternoon for the elementary grades .
class.n.99	class	class.n.3		35-42	Jen Ai Primary School has over 100 classes .
class.n.100	class	class.n.2		4-11	Big classes , little practice
class.n.101	class	class.n.3		70-77	What strikes people as curious is , if their schools have had English classes for a long time now then why do so many students need to go to private language schools ?
class.n.102	class	class.n.2		26-31	And you really need small class sizes for the training of listening comprehension , and this is another thing the schools can not provide .
class.n.103	class	class.n.2		86-93	So the only thing to do is keep on sending him to the private language school , where classes are more ideally sized .
class.n.104	class	class.n.2		133-138	It found that for the majority of teachers , the greatest difficulty is the vast range of English levels of the students in a single class .
class.n.105	class	class.n.3		58-63	Some have been learning English since very young and find class too easy , and so when the lesson starts their enthusiasm evaporates .
class.n.106	class	class.n.2		42-47	Added to this is the perennial problem of class sizes being too large , and not enough English classes scheduled - only one or two a week .
class.n.107	class	class.n.3		42-47	Added to this is the perennial problem of class sizes being too large , and not enough English classes scheduled - only one or two a week .
class.n.108	class	class.n.3		38-43	If the teachers only speak English in class it will frighten children who have never learnt English before .
class.n.109	class	class.n.3		86-93	"Parents and teachers both raised the idea of "" ability streaming , "" i.e. , different classes for different ability levels , to address the difficulties of large classes ."
class.n.110	class	class.n.2		86-93	"Parents and teachers both raised the idea of "" ability streaming , "" i.e. , different classes for different ability levels , to address the difficulties of large classes ."
class.n.111	class	class.n.2		150-155	"Chu Hui-mei explains , "" Every Chinese family is preoccupied with being able to get ahead in the world , but our past experience with ability - based class groupings has taught us some bitter lessons . """
class.n.112	class	class.n.2		29-34	For example , divide a large class into groups to discuss what they would buy with NT$ 100 .
class.n.113	class	class.n.3		46-53	With regard to the problems of having too few classes a week and learning very little English , the working group suggested that schools could take advantage of times such as early-morning study hour , cleaning time , and the lunch break to play tapes or practise speaking English , to give students more exposure to English .
class.n.114	class	class.n.3		17-22	Time for English class .
class.n.115	class	class.n.1		104-109	Um I was in hiding a lot of my childhood although I had a wonderful upbringing and a very normal middle class upbringing /.
class.n.116	class	class.n.3		45-52	the students were not allowed to leave their classes /.
class.n.117	class	class.n.3		59-64	Well I 'm we could n't see anything because we were all in class /.
class.n.118	class	class.n.3		15-20	Uh you were in class /.
class.n.119	class	class.n.3		29-36	Did did the bell ring -- did classes -- I mean how did they alert people what happenend /?
class.n.120	class	class.n.3		24-29	Well we were already in class /.
class.n.121	class	class.n.3		34-41	the students were locked in their classes for about two hours /.
class.n.122	class	class.n.3		48-53	That's after she reportedly showed up at a yoga class near her estate north of New York City /.
class.n.123	class	class.n.6		31-36	and frankly we 've got a first class military and a first class diplomatic effort /.
class.n.124	class	class.n.6		31-36	and frankly we 've got a first class military and a first class diplomatic effort /.
class.n.125	class	class.n.3		98-103	Thousands of bees have invaded their campus , making it difficult to eat lunch outside and get to class .
class.n.126	class	class.n.1		25-30	This is a working middle class that wants to work and make money for themselves and they understand that when we come in here , we 'll make that available to them .
class.n.127	class	class.n.3		64-69	California now , high school and college students there skipped class to show their opposition to a U.S. - led war with Iraq .
class.n.128	class	class.n.4		153-158	We 're expecting that the Homeland Security Secretary will announce the Iraqi lawyer who provided information that helped in the rescue of private first class Jessica Lynch the former POW , that this Iraqi lawyer , who provided the information to U.S. military authority IES has been granted asylum here in the United States , together with his wife and daughter .
class.n.129	class	class.n.4		208-213	Their more intriguing argument is that one of the charges against Malvo is under Virginia's anti-terrorism statute and they argue that every resident of Fairfax County is potentially a member of the victim's class . And therefore , disqualified from serving as a juror .
class.n.130	class	class.n.1		79-84	Pay down the nation's debt , strengthen Social Security , cut taxes for middle class family , save our environment .
class.n.131	class	class.n.3		75-80	Last month , in accordance with Russian Orthodox tradition , a remembrance class was held 40 days after the death of 118 seamen aboard the Kursk .
class.n.132	class	class.n.1		57-62	Set at the exclusive Bush Wood country club , it's about class conflict or as movie advertising sometimes calls it , the snobs versus the flops .
entry.n.1	entry	entry.n.3		113-120	In a serious yet harmonious discussion , the judges thinking achieved unity and decided this round's outstanding entries .
entry.n.2	entry	entry.n.5		151-156	"The main Bureau of Customs recently issued an announcement that Customs would implement protective measures for intellectual property rights at border entry and exit junctions starting on September 15th , 1994 in accordance with currently implemented related laws and the "" decision regarding the further strengthening of work protecting intellectual property rights "" by the State Council ."
entry.n.3	entry	entry.n.5		138-143	The Chinese side will adopt active and practical steps to further reduce tariffs , reduce non-tariff management measures , improve market entry conditions and increase imports from the US .
entry.n.4	entry	entry.n.2		129-134	The reason behind the decision by the Import and Export Bank of China to obtain a credit rating in Japan first is to prepare for entry into the international capital market for financing , so as to expand sources of funds , and to support the export of Chinese electromechanical products and complete sets of equipment .
entry.n.5	entry	entry.n.3		223-228	Now , 100,000 US dollars has been taken from the fund to make an evaluation of the environment in China's Huichun's frontier cooperative area in the expectation of providing consultation on the environmental aspect for the entry of large quantities of foreign capital into this area .
entry.n.6	entry	entry.n.2		191-196	Both can be extremely aggressive at pricing such products as soaps and diapers -- to the extent that some industry consultants predict cents - off coupons for mascara could result from their entry into the field .
entry.n.7	entry	entry.n.3		43-50	Mr. Lesko figured he would be flooded with entries by now .
entry.n.8	entry	entry.n.3		50-55	So far , though , Mr. Lesko has received only one entry .
entry.n.9	entry	entry.n.3		106-113	If he sponsored a contest on how a bureaucrat mishandled something , Mr. Lesko admits , `` I 'd get 5,000 entries . ''
entry.n.10	entry	entry.n.5		101-106	Green allowed residents to re-enter ; yellow allowed limited access ; red allowed residents one last entry to gather everything they could within 15 minutes .
entry.n.11	entry	entry.n.2		31-36	The transaction would mark the entry of P&G into cosmetics .
entry.n.12	entry	entry.n.2		35-40	The transaction represents Lynch's entry into the telephone business .
entry.n.13	entry	entry.n.2		168-173	In response to your overly optimistic , outdated piece on how long unemployment lasts -LRB- People Patterns , Sept. 20 -RRB- : I am in the communications field , above entry level .
entry.n.14	entry	entry.n.2		87-92	CBS insisted the move was n't a setback for the program , which is the network's first entry into the late - night talk show format since 1972 .
entry.n.15	entry	entry.n.5		186-191	"This step is seen as setting the stage for the eventual opening of the full "" three links "" - direct mail , commerce , and transport between Taiwan proper and the PRC - and for Taiwan's entry into the World Trade Organization ."
entry.n.16	entry	entry.n.5		243-248	On December 20 , Premier Chang Chun-hsiung declared that the opening of the little three links on January 1 was a major part of the government's mainland policy , and also the prelude to the full three links that will be implemented after WTO entry .
entry.n.17	entry	entry.n.5		290-295	Faced with questions raised by some legislators that the government is focusing on the little three links as a tactic to postpone the full three links , Teng declared that the full three links will definitely be implemented , but the first priority is to coordinate these with Taiwan's WTO entry , with secondary attention going to Taiwan's own needs .
entry.n.18	entry	entry.n.3		153-160	"The fact that the contest for nine works to be placed along Taipei's "" Tunhwa Art Corridor , "" organized by Taipei's Urban Development Department , drew entries from over 130 artists , shows how intense the competition can be ."
entry.n.19	entry	entry.n.3		1-8	 Entries which pass the first round are presented for public demonstration and discussion among the community , so as to avoid subsequent protests .
entry.n.20	entry	entry.n.5		9-14	"Separate entry into the WTO by Taiwan and mainland China may be the best opportunity for the two sides to settle upon a "" no unification , no independence "" modus vivendi ."
entry.n.21	entry	entry.n.5		82-87	The host government even set up a huge TV screen in Darwin , which is the port of entry for the most visitors to Australia , to broadcast the games live .
entry.n.22	entry	entry.n.2		32-37	However , due to Taiwan's early entry into biochip research and development , and the high state of development of its semiconductor industry , the island is well supplied with relevant technology and skills .
entry.n.23	entry	entry.n.5		144-149	"Though there have been suggestions that the Internet is already becoming the main way to find employment , Lee contends that "" the obstacles to entry are still great "" for the ordinary person : You have to have a computer and be online , and you have to know how to find what you are looking for ."
entry.n.24	entry	entry.n.5		12-17	Visa - free entry to Macau for Taiwanese is a case in point .
entry.n.25	entry	entry.n.5		65-70	Also , the continued provision after the handover of visa - free entry for Taiwanese , along with the relative ease with which Taiwan officials can visit the SAR , testifies to Macau's flexibility in these matters .
entry.n.26	entry	entry.n.5		9-14	Although entry into the World Trade Organization will create a new situation in the Taiwan Strait , the two sides remain in an obscure relationship that is neither war nor peace .
entry.n.27	entry	entry.n.2		69-74	We have diplomatic problems , so our diplomatic partners support our entry into international organizations .
entry.n.28	entry	entry.n.5		82-87	As for the World Trade Organi-zation , to which both sides are attempting to gain entry as early as possible , the PRC has brought its diplomatic superiority to bear in order to ensure that it will enter prior to Taiwan .
entry.n.29	entry	entry.n.5		67-72	However , because negotiations with the United States on early PRC entry have not reached a successful outcome , PRC entry has been continually postponed , which has seriously affected the schedule for ROC entry .
entry.n.30	entry	entry.n.5		67-72	However , because negotiations with the United States on early PRC entry have not reached a successful outcome , PRC entry has been continually postponed , which has seriously affected the schedule for ROC entry .
entry.n.31	entry	entry.n.5		67-72	However , because negotiations with the United States on early PRC entry have not reached a successful outcome , PRC entry has been continually postponed , which has seriously affected the schedule for ROC entry .
entry.n.32	entry	entry.n.5		15-20	""" Applying for entry to the UN demonstrates that Taiwan is a sovereign state and is qualified to be a UN member ."
entry.n.33	entry	entry.n.5		36-41	The PRC worked for 21 years to gain entry to the UN , while we have only been at it a few years .
entry.n.34	entry	entry.n.5		172-177	"Joanne Chang of the Academia Sinica says that although most people feel that the new government's strategies - "" diplomacy of the whole people , "" economic diplomacy , and entry into nongovernmental organizations - differ little from the past , you must remember that diplomacy is a long-term game , and , in the details , the new foreign policy team has already brought in some fresh air ."
entry.n.35	entry	entry.n.5		138-143	You 've also got to consider how to prevent competitors from taking customers within the same market segment or how to effectively create entry barriers , so that you will be able to maintain a competitive advantage for as long as possible .
entry.n.36	entry	entry.n.5		1-6	 Entry barriers and exit barriers have opposite effects .
entry.n.37	entry	entry.n.5		9-14	-LRB- If entry barriers are low , anyone can compete . -RRB-
entry.n.38	entry	entry.n.5		20-25	1. When you analyze entry barriers , you should also analyze exit barriers .
entry.n.39	entry	entry.n.5		58-63	Most of the businessmen expressed optimism that after the entry of the PRC and Taiwan into the World Trade Organization later this year , relations between the two sides would steadily improve .
entry.n.40	entry	entry.n.2		88-93	"Alice Chang , CEO of CyberLink Corporation , whose firm has become a much - coveted new entry in the stock market and has drawn international attention with audio-visual software like Power DVD and Talking Show , says : "" Talented people are at the root of knowledge . """
entry.n.41	entry	entry.n.3		45-50	He first gained fame with an award - winnnig entry in the annual Golden Ceramics Award competition .
entry.n.42	entry	entry.n.5		87-92	and we will continue to do that for a couple more days until we have completed all our entry analysis /.
entry.n.43	entry	entry.n.2		68-73	Selling , that's the real game here , and Sony will not be the only entry .
entry.n.44	entry	entry.n.5		90-95	The son of Milosevic , Marco , tried unsuccessfully to flee to China , but he was refused entry and was on his way back to Moscow from where he came .
entry.n.45	entry	entry.n.4		3-8	No entry to or exit from the territory is to be allowed except for humanitarian cases .
market.n.1	market	market.n.1		313-319	China's down and down products industry has arisen rapidly in the past ten - odd years and has now become an important component of light industry , with both annual export volumes and export values accounting for half of the world's total volume of down trade , and being well received in the international down market .
market.n.2	market	market.n.1		136-142	Improvement of the structure of the varieties strengthens the competitiveness of Guangdong's agricultural products in the international market , and economic benefits have also tremendously increased .
market.n.3	market	market.n.1		76-83	In order to satisfy the requirements of the continuously expanding overseas markets , various areas of Guangdong have adjusted to local conditions and selected famous , special and improved varieties , and have built up more than 2,000 agricultural export merchandise production and processing bases .
market.n.4	market	market.n.1		218-224	Concerned people said that the major publishing companies , book dealers and publishing associations from countries and regions all over the world participating in this fair reflects the importance put on China's book market by overseas book publishers and distributors .
market.n.5	market	market.n.1		311-317	Lilan Zhu , vice-chairman of National Science and Technology Committee , said today at the fair's opening ceremony that with China's economic prosperity and rapid technological progress , people's living standard continuously improving and purchasing capability continuously strengthening , China's book import market has great potential .
market.n.6	market	market.n.1		148-154	Recently the Organization Department of the CCP Central Committee and the Ministry of Personnel issued a notice to request strengthening the talent market construction plan , accelerating the pace of talent market development , and promoting healthy development of the talent market .
market.n.7	market	market.n.1		148-154	Recently the Organization Department of the CCP Central Committee and the Ministry of Personnel issued a notice to request strengthening the talent market construction plan , accelerating the pace of talent market development , and promoting healthy development of the talent market .
market.n.8	market	market.n.1		148-154	Recently the Organization Department of the CCP Central Committee and the Ministry of Personnel issued a notice to request strengthening the talent market construction plan , accelerating the pace of talent market development , and promoting healthy development of the talent market .
market.n.9	market	market.n.1		93-99	The notice pointed out that the general goal of fostering and developing the talented people market is : to realize individuals independently choosing occupations , work units independently choosing personnel , markets adjusting to supply and demand , social services improving , and social security strengthening , and let the market play a foundational role in the allocation of talent resources under the macro-control of the state .
market.n.10	market	market.n.1		93-99	The notice pointed out that the general goal of fostering and developing the talented people market is : to realize individuals independently choosing occupations , work units independently choosing personnel , markets adjusting to supply and demand , social services improving , and social security strengthening , and let the market play a foundational role in the allocation of talent resources under the macro-control of the state .
market.n.11	market	market.n.1		93-99	The notice pointed out that the general goal of fostering and developing the talented people market is : to realize individuals independently choosing occupations , work units independently choosing personnel , markets adjusting to supply and demand , social services improving , and social security strengthening , and let the market play a foundational role in the allocation of talent resources under the macro-control of the state .
market.n.12	market	market.n.1		59-65	The short-term goal of fostering and developing the talent market is : to formulate basic policies and regulations needed for the operation of the talented people market within the coming two to three years , to commonly establish talent markets in large and medium-sized cities , to establish and develop regional talent information networks , to support professional talent market development , and to build up regional talent markets .
market.n.13	market	market.n.1		59-65	The short-term goal of fostering and developing the talent market is : to formulate basic policies and regulations needed for the operation of the talented people market within the coming two to three years , to commonly establish talent markets in large and medium-sized cities , to establish and develop regional talent information networks , to support professional talent market development , and to build up regional talent markets .
market.n.14	market	market.n.1		59-65	The short-term goal of fostering and developing the talent market is : to formulate basic policies and regulations needed for the operation of the talented people market within the coming two to three years , to commonly establish talent markets in large and medium-sized cities , to establish and develop regional talent information networks , to support professional talent market development , and to build up regional talent markets .
market.n.15	market	market.n.1		59-65	The short-term goal of fostering and developing the talent market is : to formulate basic policies and regulations needed for the operation of the talented people market within the coming two to three years , to commonly establish talent markets in large and medium-sized cities , to establish and develop regional talent information networks , to support professional talent market development , and to build up regional talent markets .
market.n.16	market	market.n.1		59-65	The short-term goal of fostering and developing the talent market is : to formulate basic policies and regulations needed for the operation of the talented people market within the coming two to three years , to commonly establish talent markets in large and medium-sized cities , to establish and develop regional talent information networks , to support professional talent market development , and to build up regional talent markets .
market.n.17	market	market.n.1		32-38	Before the year 2000 , a talent market system will be build up preliminarily within the nation , which is complete in function , complete in mechanism , with a complete set of laws and regulations , timely in guidance and thoughtful in service .
