context_id	word	gold_sense_id	predict_sense_id	positions	context
note.n.49	note	note.n.3		200-205	MCI COMMUNICATIONS Corp. said it filed a shelf registration with the Securities and Exchange Commission for issuance of as much as $750 million of debt securities. The debt will include medium - term notes sold through Merrill Lynch Capital Markets; Drexel Burnham Lambert Inc.; Goldman, Sachs & Co. and Salomon Brothers Inc. The funds will be used for refinancing existing debt of the Washington, D.C., concern at lower interest rates and for other general purposes.
note.n.50	note	note.n.3		233-238	The following U.S. Treasury, corporate and municipal offerings are tentatively scheduled for sale this week, according to Dow Jones Capital Markets Report: $15.6 billion three - month and six - month bills. $10 billion of two - year notes. Resolution Funding Corp. to sell $4.5 billion 30 - year bonds.
note.n.51	note	note.n.3		181-186	Baldwin Technology Co. -- 2,600,000 Class A shares, via Smith Barney, Harris Upham & Co. Blockbuster Entertainment Corp. -- $250 million -LRB- face amount -RRB- Liquid Yield Option Notes, via Merrill Lynch. Chemex Pharmaceuticals Inc. -- 1,200,000 units, via PaineWebber.
note.n.52	note	note.n.3		184-189	Today, the Treasury Department will sell $15.6 billion of three - month and six - month bills at the regular weekly auction. Tomorrow, the Treasury will sell $10 billion of two - year notes. Resolution Funding Corp., known as Refcorp, a division of a new government agency created to bail out the nation's troubled savings and loan associations, will hold its first bond auction Wednesday, when it will sell $4.5 billion of 30 - year bonds.
note.n.53	note	note.n.1		93-98	The agency declined comment, but said it will continue work until a new agency is chosen. Ad Notes.... NEW ACCOUNT
note.n.54	note	note.n.3		71-76	WEIRTON STEEL Corp. said it completed a $300 million sale of 10 - year notes, the final step in the 1984 buy - out of the company from National Steel Corp. The 10 7/8% notes were priced at 99.5% to yield 10.958% in an offering managed by Bear, Stearns & Co., Shearson Lehman Hutton Inc. and Lazard Freres & Co., the company said.
note.n.55	note	note.n.3		71-76	WEIRTON STEEL Corp. said it completed a $300 million sale of 10 - year notes, the final step in the 1984 buy - out of the company from National Steel Corp. The 10 7/8% notes were priced at 99.5% to yield 10.958% in an offering managed by Bear, Stearns & Co., Shearson Lehman Hutton Inc. and Lazard Freres & Co., the company said. Weirton, of Weirton, W. Va., said $60.3 million of the proceeds were used to prepay the remaining amounts on the note outstanding to National Intergroup Inc., the parent of National Steel.
note.n.56	note	note.n.3		12-16	The 10 7/8% notes were priced at 99.5% to yield 10.958% in an offering managed by Bear, Stearns & Co., Shearson Lehman Hutton Inc. and Lazard Freres & Co., the company said. Weirton, of Weirton, W. Va., said $60.3 million of the proceeds were used to prepay the remaining amounts on the note outstanding to National Intergroup Inc., the parent of National Steel. Remaining proceeds were used to pay other debt and to finance the company's capital spending program.
note.n.57	note	note.n.1		187-192	The doctor was among dozens of people milling through East Berlin's Gethsemane Church Saturday morning. The walls of the church are covered with leaflets, news clippings, and handwritten notes associated with the country's political opposition. ``I have to come here to read the walls, ''says the doctor,`` because it's information I still ca n't get through the newspapers.''
note.n.58	note	note.n.3		210-215	Pricor Inc., offering of one million new shares of common stock and 300,000 shares by holders, via Drexel Burnham Lambert Inc. and J.C. Bradford & Co. Trans World Airlines Inc., offering of $150 million senior notes, via Drexel Burnham.
note.n.59	note	note.n.3		201-206	FRANKLIN SAVINGS ASSOCIATION -LRB- Ottawa, Kan. -RRB- -- Moody's Investors Service Inc. said it downgraded its rating to B - 2 from Ba - 3 on less than $20 million of this thrift's senior subordinated notes. The rating concern said Franklin's ``troubled diversification record in the securities business ''was one reason for the downgrade, citing the troubles at its L.F. Rothschild subsidiary and the possible sale of other subsidiaries.
note.n.60	note	note.n.1		179-184	Mr. Spielvogel had said that Prudential - Bache was prepared to finance either a management buy - out and restructuring, or a buy - out of Backer Spielvogel alone, led by him. Ad Notes.... NEW ACCOUNT:
note.n.61	note	note.n.3		41-46	COMMERCIAL PAPER: High - grade unsecured notes sold through dealers by major corporations in multiples of $1,000: 8.65% 30 days; 8.55% 60 days; 8.55% 90 days.
note.n.62	note	note.n.3		49-54	Dow Chemical Co. -- $150 million of 8.55% senior notes due Oct. 15, 2009, priced at par. The issue, which is puttable back to the company at par on Oct. 15, 1999, was priced at a spread of 50 basis points above the Treasury's 10 - year note.
note.n.63	note	note.n.3		29-33	$150 million of 8.55% senior notes due Oct. 15, 2009, priced at par. The issue, which is puttable back to the company at par on Oct. 15, 1999, was priced at a spread of 50 basis points above the Treasury's 10 - year note. Rated single - A - 1 by Moody's Investors Service Inc. and single - A by Standard & Poor's Corp., the non-callable issue will be sold through underwriters led by Merrill Lynch Capital Markets.
note.n.64	note	note.n.3		214-218	$150 million of 9% debentures due Oct. 15, 2019, priced at 99.943 to yield 9.008%. The non-callable issue, which can be put back to the company in 1999, was priced at 99 basis points above the Treasury's 10 - year note. Rated Baa - 1 by Moody's and triple - B - plus by S&P, the issue will be sold through underwriters led by Morgan Stanley & Co.
note.n.65	note	note.n.3		221-226	The real estate and mortgage banking concern had hoped to use proceeds from the sale to reduce its debt. Without cash from asset sales and unable to reach a new bank - credit agreement, Lomas defaulted on $145 million in notes that became due Sept. 1. It filed for protection from creditors under Chapter 11 of the federal Bankruptcy Code Sept. 24 to give it additional time to work on a plan to restructure its $1.45 billion in senior debt.
note.n.66	note	note.n.3		300-305	As part of the agreement, Axa agreed to invest $1 billion in Hoylake Investments Ltd., Sir James's acquisition vehicle. Of the total $5.5 billion to be paid to Hoylake by Axa, about $1 billion will come from available resources of Axa's parent, Axa - Midi Group, $2.25 billion will be in the form of notes issued by Axa, and the remaining $2.25 billion will be in long - term bank loans. In an interview Thursday, Claude Bebear, chairman and chief executive officer of Axa, said his group has already obtained assurances from a group of banks led by Cie. Financiere de Paribas that they can provide the loan portion of the financing.
note.n.67	note	note.n.1		149-154	In a highly unusual meeting in Sen. DeConcini's office in April 1987, the five senators asked federal regulators to ease up on Lincoln. According to notes taken by one of the participants at the meeting, the regulators said Lincoln was gambling dangerously with depositors' federally insured money and was ``a ticking time bomb. ''Mr. Keating had complained that the regulators were being too zealous.
note.n.68	note	note.n.1		75-80	Mr. Keating had complained that the regulators were being too zealous. The notes show that Sen. DeConcini called the Federal Home Loan Bank Board's regulations ``grossly unfair, ''and that Sen. Glenn insisted that Mr. Keating's thrift was`` viable and profitable.'' For the next two years, the Bank Board, which at the time was the agency responsible for regulating thrifts, failed to act -- even after federal auditors warned in May 1987 that Mr. Keating had caused Lincoln to become insolvent.
